254,HEAT DAMAGE FOUND IN WIRES OF SWISSAIR VIDEO SYSTEM,530, <P> WASHINGTON _ Investigators looking into the crash last month of Swissair Flight 111 off the coast of Nova Scotia have found ``heat damage'' in wires from the plane's in-flight entertainment system prompting the airline to disconnect the system on,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30016t/NYT19981029.0472
255,Eight weeks after crash  bulk of Flight 111 wreckage now recovered,404, TORONTO (AP) _ Hundreds of thousands of pieces of Swissair Flight 111 representing 60 percent of the plane have now been retrieved from the ocean floor but an explanation for the Sept. 2 crash remains far off investigators said Tuesday.,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30016t/APW19981027.1075
256,Temperature reached 300 degrees (570F) in doomed Swissair Flight,240, ZURICH Switzerland (AP) _ Temperatures rose to 300 degrees (570 degrees F) without leaving traces of fire in the front part of Swissair Flight 111 before it crashed an in-house publication of the airline said Thursday. There still is no,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30016t/APW19981105.0853
257,Swissair CEO defends installation of in-flight entertainment,157, ZURICH Switzerland (AP) _ Swissair ``did everything correctly'' in installing a state-of-the-art entertainment system switched off last month in the wake of the crash of Flight 111 the airline's chief executive said in an interview published Sunday. Swissair acted voluntarily,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30016t/APW19981122.0382
258,Swissair working on further compensation for Flight 111 families,224, ZURICH Switzerland (AP) _ Swissair lawyers are looking at procedures for making payments of up to around dlrs 137000 to families of those killed in last month's crash off Nova Scotia a spokesman for the airline said Tuesday. The compensation,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30016t/APW19981006.0543
259,Swissair CEO defends installation of in-flight entertainment,162, ZURICH Switzerland (AP) _ Swissair ``did everything correctly'' in installing a state-of-the-art entertainment system switched off last month in the wake of the crash of Flight 111 the airline's chief executive said in an interview published Sunday. Swissair acted voluntarily,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30016t/APW19981122.0381
260,FAA ASKS WHETHER AIRLINERS CAN GET TOO OLD TO FLY SAFELY?,672, <P> WASHINGTON _ The Federal Aviation Administration said on Thursday that it would consider whether airliners can get too old to fly which would be a change from its longstanding belief that jets are eternal if they are inspected often,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30016t/NYT19981001.0440
261,WHAT THE SHERMAN ACT ACTUALLY SAYS,254, <P> Following is the text of the first two sections of the Sherman Act as passed by Congress in 1890. As the foundation on which federal antitrust law has been built the act has been amended several times _ elevating,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31033t/NYT19981021.0066
262,ANTITRUST CASE RELIES ON EVENTS AT 1995 MEETING,637, <P> WASHINGTON _ The government's case against Microsoft is a narrative that revolves around Netscape Communications Corp. and the government's leading witness James Barksdale Netscape's 55-year-old president and chief executive. </P> <P> In his 127 pages of written testimony released,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31033t/NYT19981019.0476
263,GOVERNMENT LAYS OUT ITS CASE AGAINST MICROSOFT,934, <P> WASHINGTON _ After months of noisy prelude the antitrust trial against the Microsoft Corp. opened in federal court Monday morning with a pointed personal attack on Bill Gates the company's chairman who testified in a taped deposition that he,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31033t/NYT19981019.0284
264,MICROSOFT SAYS NETSCAPE SOUGHT AN ARRANGEMENT,874, <P> WASHINGTON _ Attempting to refute a central allegation in the government's antitrust case Microsoft Corp. on Wednesday produced a secret e-mail message from the chairman of Netscape Communications Corp. seeking Microsoft's cooperation offering to stay out of its way,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31033t/NYT19981021.0400
265,MICROSOFT DEFENDS ITS TACTICS AS GOOD FOR THE ECONOMY,884, <P> WASHINGTON _ Stinging from the government's opening statement a defiant Microsoft Corp. forcefully defended its chairman Bill Gates in federal court on Tuesday asserting that the no-holds-barred tactics of his company are not only common in the computer industry,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31033t/NYT19981020.0315
266,MICROSOFT DISPUTES NETSCAPE MEETING ACCOUNT,743, <P> WASHINGTON _ A lawyer for Microsoft Corp. on Thursday portrayed the company's competitor in the Internet software business Netscape Communications Corp. as a willing and eager participant in deal-making that culminated in a June 1995 meeting at which the,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31033t/NYT19981022.0507
267,ECONOMIC VIEW: EVEN AMID HI-TECH REVOLUTION  EVOLUTION IS THE,631, <P> WASHINGTON _ The New Economy is on trial here along with Microsoft Corp. </P> <P> Sure the company is the one in the dock. But the outcome of the case against Microsoft will establish the ground rules for how,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31033t/NYT19981023.0251
268,BACK IN REDMOND  MICROSOFT'S PROFIT MACHINE KEEPS HUMMING,571, <P> Demonstrating yet again the power of its franchise the Microsoft Corp. Tuesday reported that its quarterly earnings had risen 58 percent over their level a year earlier far exceeding Wall Street estimates. </P> <P> Microsoft the world's leading maker,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31033t/NYT19981020.0345
269,PUSH TO BUY PALM SHOWS MICROSOFT'S AGGRESSION IS CONSISTENT,555, <P> SAN FRANCISCO _ In a recent move that indicated he has no intention of backing away from his company's aggressive business tactics Microsoft Corp.'s chairman Bill Gates has proposed acquiring the software business behind 3Com Corp.'s popular Palm Pilot,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31033t/NYT19981021.0064
270,PUSH TO BUY PALM SHOWS MICROSOFT'S AGGRESSION IS CONSISTENT,554, <P> SAN FRANCISCO _ In a recent move that indicated he has no intention of backing away from his company's aggressive business tactics Microsoft Corp.'s chairman Bill Gates has proposed acquiring the software business behind 3Com Corp.'s popular Palm Pilot,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31033t/NYT19981018.0102
271,URGENT,105, TEHRAN Iran (AP) _ Iran's conservatives won a decisive victory in elections for a clergy-based assembly that oversees the country's supreme leader official results showed Sunday. The results came as no surprise since most moderates had been dropped from the,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31027t/APW19981025.0209
272,Iranians vote in key assembly election amid fears of low turnout,527, TEHRAN Iran (AP) _ Iranians voted Friday to elect a key assembly expected to be dominated by hard-line clergymen who favor unhindered powers for Iran's supreme leader. The state-controlled media reported an ``unprecedented and unique'' turnout but gave no figures.,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31027t/APW19981023.0519
273,Hard-liners urge Iranians to vote to avoid embarrassment,495, TEHRAN Iran (AP) _ Fearing an embarrassing low turnout in a key election Friday senior conservative clerics fervently urged Iranians to vote in large numbers to show confidence in the 19-year-old Islamic regime. The hard-line controlled state Tehran radio spent,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31027t/APW19981022.0848
274,Hard-liners win national elections for key Iranian assembly,380, TEHRAN Iran (AP) _ Iran's conservatives won a decisive victory in elections for a clergy-based assembly that oversees the country's supreme leader official results showed Sunday. The results were expected since most moderates had been dropped from the ballot in,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31027t/APW19981025.0234
275,Hard-liners take lead in national elections for key assembly,452, TEHRAN Iran (AP) _ Conservative Muslim clerics were leading in national elections for a key assembly that elects and oversees Iran's supreme leader according to partial results Saturday. The trend offered no surprise since most of the 167 candidates in,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31027t/APW19981024.0186
276,Elections to key Iranian assembly apparently marred by low turnout,479, TEHRAN Iran (AP) _ Iran's official media boasted about a huge turnout in elections Friday for the council that oversees the country's supreme leader. But many polling stations were nearly empty in Tehran the capital and largest city and where,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31027t/APW19981023.1147
277,Hard-liners take lead in national elections for key assembly,456, TEHRAN Iran (AP) _ Conservative Muslim clerics were leading in national elections for a key assembly that elects and oversees Iran's supreme leader according to partial results Saturday. The trend offered no surprise since most of the 167 candidates in,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31027t/APW19981024.0182
278,Thousands rally in Tehran to protest key assembly election,282, TEHRAN Iran (AP) _ Thousands of pro-democracy demonstrators rallied in a Tehran park Sunday to protest the rejection of scores of candidates for the election of a powerful assembly. The Council of Guardians which is dominated by political hard-liners has,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31027t/APW19981018.0638
279,Hard-liners win national elections for key Iranian assembly,101, TEHRAN Iran (AP) _ Iran's conservatives won a decisive victory in elections for a clergy-based assembly that oversees the country's supreme leader official results showed Sunday. The results came as no surprise since most moderates had been dropped from the,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31027t/APW19981025.0210
280,Hard-liners win national elections for key Iranian assembly,382, TEHRAN Iran (AP) _ Iran's conservatives won a decisive victory in elections for a clergy-based assembly that oversees the country's supreme leader official results showed Sunday. The results were expected since most moderates had been dropped from the ballot in,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31027t/APW19981025.0218
281,U.S. SEES BROOKLYN CONNECTION TO EMBASSY BOMBINGS,1420, <P> NEW YORK _ Several months after the bombing of the World Trade Center in February 1993 one of the suspects tried to bargain with federal prosecutors in New York offering inside information about the bomb plot in exchange for,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30005t/NYT19981021.0378
282,U.S. RECEIVED WARNING BEFORE NAIROBI EMBASSY BOMBING,814, <P> NAIROBI Kenya _ Nine months before the attack on the American Embassy here U.S. intelligence officials received a detailed warning that Islamic radicals were plotting to blow up the building according to Kenyan and American officials. </P> <P> The,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30005t/NYT19981022.0453
283,JUDGE TO REVIEW COMPLAINTS OF EMBASSY BOMBING DEFENDANTS,339, <P> NEW YORK _ A federal district judge agreed Tuesday to review complaints by lawyers for three men arrested after the bombings of two U.S. embassies in Africa that their jail conditions in Manhattan are unconstitutional and inhumane. </P> <P>,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30005t/NYT19981110.0432
284,Germany reports terrorist threat against U.S. embassy,236, BONN Germany (AP) _ German police raided several locations near Bonn after receiving word of a terrorist threat against the U.S. Embassy but no evidence of a planned attack was found officials said Wednesday. Police including agents of an elite,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30005t/APW19981104.0772
285,TALIBAN SAID TO WEIGH TRIAL FOR BIN LADEN,331, <P> CAIRO _ The Taliban movement in Afghanistan might consider putting Osama bin Laden on trial for a 1996 bomb attack that killed 19 American airmen in Saudi Arabia a leading Saudi-owned newspaper reported Wednesday. </P> <P> Bin Laden the,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30005t/NYT19981007.0384
286,Bin Laden `hero' to some who warn U.S. against his capture,446, ISLAMABAD Pakistan (AP) _ An Islamic militant group on Thursday threatened to retaliate if Saudi dissident Osama bin Laden is arrested and described Washington's No. 1 enemy as a ``hero'' to Muslims worldwide. Bin Laden believed to be in Afghanistan,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30005t/APW19981105.0282
287,U.S. CHARGES BIN LADEN IN EMBASSY BOMBINGS,544, <P> NEW YORK _ A federal grand jury in Manhattan returned a 238-count indictment Wednesday charging the Saudi exile Osama bin Laden with conspiring to bomb two U.S. embassies in Africa in August and with committing acts of terrorism against,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30005t/NYT19981104.0491
288,ACTING FOR U.S.  SAUDIS ASKED TALIBAN TO DEPORT BIN LADEN,947, <P> WASHINGTON _ Urged on by the Clinton administration Saudi Arabia's top intelligence official met privately with the leader of the Taliban in late September to try to persuade Afghanistan to deport Osama bin Laden the Saudi exile suspected of,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30005t/NYT19981017.0140
289,2 VEHICLES USED IN TANZANIA BOMBING  FBI SAYS,418, <P> DAR ES SALAAM Tanzania _ In a rare public statement about the August bombings of two U.S. embassies in Africa the FBI said Friday that two vehicles had been used in the attack on the embassy here. </P> <P>,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30005t/NYT19981016.0283
290,U.S. SAYS IT CAN TIE BIN LADEN TO EMBASSY BOMBINGS,314, <P> NEW YORK _ Federal prosecutors in Manhattan said Wednesday that one of the men accused of conspiring to bomb the U.S. Embassies in Kenya and Tanzania in August had met earlier with Osama bin Laden the suspected mastermind of,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30005t/NYT19981007.0383
291,Officials: Bodies of four kidnapped foreigners found,242, GROZNY Russia (AP) _ Chechen authorities found the remains of four kidnapped foreigners Tuesday near a remote village in the breakaway region in southern Russia. An Associated Press reporter saw four severed heads near the village of Assinovskaya about 40,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30056t/APW19981208.0315
292,Chechen gunmen take four foreign hostages,429, GROZNY Russia (AP) _ Unknown gunmen abducted three Britons and a New Zealand citizen in Russia's breakaway Chechnya region after a shootout with their bodyguards a regional official said Sunday. The four men who were in Chechnya to install a,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30056t/APW19981004.0717
293,Officials: Bodies of four kidnapped foreigners found,162, GROZNY Russia (AP) _ Chechen officials said the bodies of four kidnapped foreigners had been found Tuesday near a remote village. But an Associated Press reporter saw four severed heads near the village of Assinovskaya about 40 kms (25 miles),/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30056t/APW19981208.0286
294,Muslim leader in Chechnya escapes attempt on life,312, MOSCOW (AP) _ A bomb exploded in a car carrying a senior Muslim cleric in breakaway Chechnya on Thursday but he was not hurt Russian news agencies reported. Mufti Akhmad Khadzhi Kadirov was approaching his home in the Chechen capital,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30056t/APW19981026.0225
295,Foreign Office says British company ignored warnings over Chechnya,509, LONDON (AP) _ A Foreign Office minister said Monday that the British phone company whose four employees were kidnapped in Chechnya at the weekend was specifically warned to withdraw from Russia's breakaway region but ignored the advice. ``The advice could,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30056t/APW19981005.0718
296,Officials: Heads of four kidnapped foreigners found,529, GROZNY Russia (AP) _ Chechen authorities found the decapitated heads of four kidnapped foreigners Tuesday near a remote village after a two-month search in the breakaway region in southern Russia. An Associated Press reporter saw the severed heads near the,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30056t/APW19981208.0876
297,Officials: Bodies of four kidnapped foreigners found,248, GROZNY Russia (AP) _ Chechen authorities found the remains of four kidnapped foreigners Tuesday near a remote village in the breakaway region in southern Russia. An Associated Press reporter saw four severed heads near the village of Assinovskaya about 40,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30056t/APW19981208.0313
298,SEVERED HEADS OF 4 KIDNAPPED WESTERNERS FOUND IN CHECHNYA,884, <P> MOSCOW _ The severed heads of four kidnapping victims _ identified as three Britons and a New Zealander _ were found Tuesday on the side of a road in Chechnya the breakaway region on Russia's southern border that emerged,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30056t/NYT19981208.0294
299,British Embassy: no leads to British  New Zealand hostages in,218, MOSCOW (AP) _ The British Embassy in Moscow has received no direct information about three Britons and a New Zealander kidnapped in breakaway Chechnya nearly two weeks ago an embassy official said Wednesday. No ransom demands have been made for,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30056t/APW19981014.0284
